Latitude,Month,Year,LANCE,Trawl,N,Length,Sex,PSEUDAN,MAZOCRAES,LECITH,PARAHEM,HYSTER,CONTRAC,ANISAK.,TERRAN,CORYNOS,SCOLEX,Psudophyll,Bothrioceph.,NOTHOBOM
38,11,93,L22,21,6,157,M,0,3,16,0,0,4,1,0,0,45,0,0,0
38,11,93,L22,21,7,137,F,0,0,1,0,0,0,0,0,1,5,0,0,0
38,11,93,L22,21,8,145,F,0,0,5,0,0,0,0,0,0,12,0,0,0
38,11,93,L22,21,9,150,M,0,0,0,0,10,7,0,0,0,0,0,0,0
38,11,93,L22,21,10,150,F,1,0,2,1,0,0,0,0,1,6,0,0,0
38,11,93,L22,21,11,145,F,2,0,0,0,2,0,0,0,1,0,0,0,0
38,11,93,L22,21,12,165,M,0,0,4,0,0,4,0,0,0,25,0,0,0
38,11,93,L22,21,13,154,M,0,0,0,0,1,0,0,0,0,45,0,0,0
38,11,93,L22,21,14,151,M,1,0,0,0,0,0,0,0,0,60,0,0,0
38,11,93,L22,21,15,148,M,0,0,5,2,0,2,0,0,0,25,0,0,0
38,11,93,L22,21,16,143,M,2,0,3,0,0,0,0,0,0,6,0,0,0
38,11,93,L22,21,17,156,F,0,0,2,0,0,0,0,0,0,0,0,0,0
38,11,93,L22,21,18,167,M,0,0,0,1,9,2,0,0,0,3,0,0,0
38,11,93,L22,21,19,153,F,0,0,0,0,0,0,0,0,0,1,0,0,0
38,11,93,L22,21,20,144,M,0,0,8,0,0,3,0,0,0,1,0,0,0
38,11,93,L22,21,21,164,M,0,0,1,0,0,1,0,0,0,30,0,0,0
38,11,93,L22,21,22,160,M,1,0,1,0,1,1,0,0,0,40,0,0,0
38,11,93,L22,21,23,152,F,0,0,9,0,1,1,0,0,0,17,0,0,0
38,11,93,L22,21,24,130,F,0,0,15,0,0,4,0,0,0,50,0,0,0
38,11,93,L22,21,25,147,M,0,0,3,0,0,0,0,0,0,0,0,0,0
38,11,93,L22,21,26,127,M,0,0,24,0,2,1,0,0,0,35,0,0,0
38,11,93,L22,21,27,146,F,0,0,3,0,0,1,0,0,0,9,0,0,0
38,11,93,L22,21,28,152,M,0,0,1,0,0,1,0,0,0,15,0,0,0
38,11,93,L22,21,29,164,M,5,0,10,0,9,1,0,0,0,0,0,0,0
38,11,93,L22,21,30,150,F,0,1,2,0,0,9,0,0,1,3,0,0,0
38,11,93,L22,21,31,153,F,0,0,0,2,1,0,0,0,0,140,0,0,0
38,11,93,L22,21,32,165,M,0,0,1,0,1,1,0,0,0,27,0,0,0
38,11,93,L22,21,33,155,M,0,0,1,1,0,0,0,0,0,20,0,0,0
38,11,93,L22,21,34,146,F,0,0,1,0,1,1,0,0,0,7,0,0,0
38,11,93,L22,21,35,150,M,0,0,2,2,4,0,0,0,0,42,0,0,0
38,11,93,L22,21,36,138,M,0,0,1,0,0,1,0,0,0,5,0,0,0
38,11,93,L22,21,37,158,M,0,0,2,0,13,1,0,0,0,36,0,0,0
38,11,93,L22,21,38,145,M,0,0,3,0,0,0,0,0,0,33,0,0,0
38,11,93,L22,21,39,150,F,0,0,1,0,5,1,0,0,0,85,0,0,0
38,11,93,L22,21,40,137,M,0,0,5,0,3,3,0,0,0,42,0,0,0
38,11,93,L22,21,41,137,M,0,0,2,0,11,2,0,0,0,17,0,0,0
38,11,93,L22,21,42,173,F,1,0,6,0,5,1,0,0,0,16,0,0,0
38,11,93,L22,21,43,150,F,0,0,0,0,1,2,0,0,0,11,0,0,0
38,11,93,L22,21,44,155,F,0,0,1,0,0,0,0,0,0,19,0,0,0
38,11,93,L22,21,45,153,M,2,1,1,0,1,2,0,0,0,45,0,0,0
38,11,93,L22,21,46,155,F,1,0,2,0,0,1,0,0,0,12,0,0,0
38,11,93,L22,21,47,142,M,0,0,1,0,0,3,0,0,0,2,0,0,0
38,11,93,L22,21,48,148,M,1,0,10,0,0,0,0,0,0,57,0,0,0
38,11,93,L22,21,49,172,M,0,0,6,0,6,7,0,0,0,37,0,0,0
38,11,93,L22,21,50,164,M,2,0,0,0,1,0,0,0,0,60,0,0,0
38,11,93,L22,21,51,150,M,3,0,4,0,0,0,0,0,1,33,0,0,0
38,11,93,L22,21,52,159,M,0,0,0,0,33,8,0,0,0,140,0,0,0
38,11,93,L22,21,53,150,F,6,0,8,0,0,1,0,0,0,10,0,0,0
38,11,93,L22,21,54,146,M,0,0,0,0,2,1,0,0,0,15,0,0,0
38,11,93,L22,21,55,150,M,0,0,2,0,0,1,0,0,0,85,0,0,0
38,11,93,L22,21,56,148,F,0,0,2,0,0,0,0,0,0,16,0,0,0
38,11,93,L22,21,57,160,F,1,0,2,0,0,0,0,0,0,6,0,0,0
38,11,93,L22,21,58,164,M,3,0,4,0,1,12,0,0,0,12,0,0,0
38,11,93,L22,21,59,166,F,0,0,5,1,12,1,0,0,0,24,0,0,0
38,11,93,L22,21,60,142,M,0,0,4,1,0,0,0,0,0,22,0,0,0
38,11,93,L22,21,61,148,F,0,0,6,0,3,1,0,0,2,4,0,0,0
38,11,93,L22,21,62,155,M,0,0,6,0,3,4,0,0,0,32,0,0,0
38,11,93,L22,21,63,157,M,0,0,9,0,0,1,0,0,1,65,0,0,0
38,11,93,L22,21,64,152,F,5,0,0,0,0,1,0,0,0,9,0,0,0
38,11,93,L22,21,65,146,F,1,0,0,1,5,2,0,0,0,14,0,0,0
38,11,93,L22,21,66,146,F,0,0,1,0,2,1,0,0,0,43,0,0,0
38,11,93,L22,21,67,153,M,2,0,0,0,0,1,0,0,0,3,0,0,0
38,11,93,L22,21,68,135,M,0,0,4,1,0,0,0,0,0,25,0,0,0
38,11,93,L22,21,69,143,M,0,0,2,0,2,1,0,0,0,12,0,0,0
38,11,93,L22,21,70,141,F,1,0,0,0,2,1,0,0,0,7,0,0,0
38,11,93,L22,21,71,132,F,1,0,1,0,0,9,0,0,0,28,0,0,0
38,11,93,L22,21,72,139,F,0,0,4,0,0,0,0,0,0,32,0,0,0
38,11,93,L22,21,73,139,F,0,0,0,0,0,1,0,0,0,17,0,0,0
38,11,93,L22,21,74,140,F,0,0,24,1,0,0,0,0,0,110,0,0,0
38,11,93,L22,21,75,128,F,1,0,0,0,1,3,0,0,0,19,0,0,0
39,11,93,L25,22,1,150,M,2,0,0,0,1,4,0,0,0,21,0,0,0
39,11,93,L25,22,2,148,M,0,0,0,1,2,8,0,0,1,180,0,0,0
39,11,93,L25,22,3,135,F,0,0,0,0,1,3,0,0,0,30,0,0,0
39,11,93,L25,22,4,145,F,0,0,0,0,1,3,0,0,0,11,0,0,0
39,11,93,L25,22,5,145,M,0,0,0,1,1,3,0,0,1,9,0,0,0
39,11,93,L25,22,6,153,F,1,0,0,0,0,2,0,0,0,19,0,0,0
39,11,93,L25,22,7,146,M,0,0,0,0,0,1,0,0,0,6,0,0,0
39,11,93,L25,22,8,142,M,0,0,0,0,6,1,0,0,0,50,0,0,0
39,11,93,L25,22,9,175,F,1,0,51,0,4,3,0,0,0,120,0,0,0
39,11,93,L25,22,10,151,F,0,0,1,0,3,2,1,0,0,35,0,0,0
39,11,93,L25,22,11,140,F,1,0,0,0,0,1,0,0,0,25,0,0,0
39,11,93,L25,22,12,156,M,0,0,1,3,5,1,0,0,0,20,0,0,0
39,11,93,L25,22,13,167,F,0,0,3,0,8,11,0,0,0,30,0,0,0
39,11,93,L25,22,14,145,M,0,3,1,0,3,3,0,0,0,50,0,0,0
39,11,93,L25,22,15,159,F,0,0,2,0,2,1,0,0,0,26,0,0,0
39,11,93,L25,22,16,162,M,2,0,1,0,4,3,0,0,0,60,0,0,0
39,11,93,L25,22,17,159,F,0,0,0,0,0,9,1,0,0,50,0,0,0
39,11,93,L25,22,18,141,F,0,0,0,0,0,5,0,0,0,80,0,0,0
39,11,93,L25,22,19,137,M,0,0,19,0,1,1,0,0,0,15,0,0,0
39,11,93,L25,22,20,160,F,0,0,0,0,5,0,0,0,0,20,0,0,0
39,11,93,L25,22,21,153,M,0,0,2,2,0,0,0,0,0,0,0,0,0
39,11,93,L25,22,22,145,M,0,0,1,0,0,2,0,0,0,15,0,0,0
39,11,93,L25,22,23,142,F,0,1,4,3,0,1,0,0,0,30,0,0,0
39,11,93,L25,22,24,137,F,0,0,0,0,0,1,0,0,0,0,0,0,0
39,11,93,L25,22,25,152,F,0,0,0,0,0,0,0,0,0,3,0,0,0
39,11,93,L25,22,26,150,M,3,0,5,0,0,0,0,0,1,17,0,0,0
39,11,93,L25,22,27,139,M,0,0,8,0,0,2,0,0,0,9,0,0,0
39,11,93,L25,22,28,146,F,0,0,1,4,3,11,0,0,1,45,0,0,0
39,11,93,L25,22,29,154,M,0,0,0,0,6,6,0,0,0,28,0,0,0
39,11,93,L25,22,30,156,F,0,0,2,0,1,1,0,0,0,19,0,0,0
39,11,93,L25,22,31,136,F,0,0,0,0,1,7,0,0,2,30,0,0,0
39,11,93,L25,22,32,133,F,1,0,10,0,6,6,0,0,0,100,0,0,0
39,11,93,L25,22,33,132,M,0,0,3,0,0,0,0,0,0,3,0,0,0
39,11,93,L25,22,34,150,F,1,0,0,0,0,1,0,0,0,2,0,0,0
39,11,93,L25,22,35,160,F,1,0,3,0,0,0,0,0,0,13,0,0,0
39,11,93,L25,22,36,138,F,0,0,0,0,1,1,1,0,0,32,0,0,0
39,11,93,L25,22,37,165,M,3,0,0,1,0,0,0,0,0,0,0,0,0
39,11,93,L25,22,38,164,F,0,0,0,0,1,1,0,0,0,12,0,0,0
39,11,93,L25,22,39,156,F,0,0,0,1,2,3,0,0,0,17,0,0,0
39,11,93,L25,22,40,155,F,0,0,0,0,0,0,0,0,0,15,0,0,0
35,11,93,L3,23,1,153,M,4,0,1,0,0,0,0,0,0,4,0,0,0
35,11,93,L3,23,2,141,M,0,0,3,1,0,1,0,0,0,18,0,0,0
35,11,93,L3,23,3,148,M,0,0,1,0,0,1,1,0,0,0,0,0,0
35,11,93,L3,23,4,118,M,0,0,0,1,0,0,0,0,0,1,0,0,0
35,11,93,L3,23,5,102,F,0,0,2,0,0,0,0,0,0,3,0,0,0
35,11,93,L3,23,6,96,F,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,7,148,F,0,0,7,0,0,1,0,0,0,11,0,0,0
35,11,93,L3,23,8,138,F,1,0,3,0,0,0,0,0,0,3,0,0,0
35,11,93,L3,23,9,146,M,0,0,0,1,0,0,0,0,0,1,0,0,0
35,11,93,L3,23,10,106,F,0,0,6,0,0,0,0,0,0,2,0,0,0
35,11,93,L3,23,11,99,M,0,0,7,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,12,91,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,13,160,F,3,0,0,0,0,1,0,0,0,0,0,0,0
35,11,93,L3,23,14,132,F,0,0,3,0,0,0,0,0,0,17,0,0,0
35,11,93,L3,23,15,138,M,0,0,5,0,1,2,0,0,0,35,0,0,0
35,11,93,L3,23,16,125,F,0,0,17,0,0,0,0,0,0,130,0,0,0
35,11,93,L3,23,17,94,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,18,145,F,0,0,0,0,1,0,0,0,0,11,0,0,0
35,11,93,L3,23,19,142,M,0,0,2,0,0,1,0,0,0,15,0,0,0
35,11,93,L3,23,20,143,F,1,0,3,0,0,0,0,0,0,7,0,0,0
35,11,93,L3,23,21,133,F,0,0,5,0,0,1,0,0,0,3,0,0,0
35,11,93,L3,23,22,150,M,2,0,0,0,0,1,0,0,0,0,0,0,0
35,11,93,L3,23,23,139,M,0,0,1,1,0,0,0,0,0,3,0,0,0
35,11,93,L3,23,24,116,M,0,0,3,1,0,0,0,0,0,1,0,0,0
35,11,93,L3,23,25,142,M,0,0,0,0,0,1,0,0,0,2,0,0,0
35,11,93,L3,23,26,120,F,0,0,1,1,0,0,0,0,0,8,0,0,0
35,11,93,L3,23,27,134,M,0,0,4,0,0,0,0,0,0,6,0,0,0
35,11,93,L3,23,28,112,M,0,0,0,1,1,1,0,0,0,0,0,0,0
35,11,93,L3,23,29,114,M,0,0,4,1,0,0,0,0,0,9,0,0,0
35,11,93,L3,23,30,108,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,31,104,M,0,0,0,0,0,0,0,0,0,2,0,0,0
35,11,93,L3,23,32,108,M,0,0,0,1,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,33,118,M,0,0,2,0,0,0,0,0,1,3,0,0,0
35,11,93,L3,23,34,121,M,0,0,6,0,0,1,0,0,0,6,0,0,0
35,11,93,L3,23,35,119,M,0,0,2,1,0,0,0,0,0,2,0,0,0
35,11,93,L3,23,36,112,M,0,0,3,0,0,0,0,0,0,7,0,0,0
35,11,93,L3,23,37,112,F,0,0,3,0,0,2,0,0,0,0,0,0,0
35,11,93,L3,23,38,118,F,0,0,0,0,0,0,0,0,0,4,0,0,0
35,11,93,L3,23,39,116,M,0,0,3,0,0,0,0,0,0,4,0,0,0
35,11,93,L3,23,40,122,F,0,0,0,0,0,0,0,0,0,7,0,0,0
35,11,93,L3,23,41,110,F,9,0,0,0,0,0,0,0,0,4,0,0,0
35,11,93,L3,23,42,100,M,0,0,0,0,0,0,0,0,0,4,0,0,0
35,11,93,L3,23,43,111,F,0,0,6,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,44,116,M,0,0,3,0,0,0,0,0,0,6,0,0,0
35,11,93,L3,23,45,106,M,1,0,2,0,0,0,0,0,0,7,0,0,0
35,11,93,L3,23,46,111,M,0,0,4,0,0,0,0,0,0,2,0,0,0
35,11,93,L3,23,47,101,M,0,0,0,1,0,0,0,0,0,5,0,0,0
35,11,93,L3,23,48,102,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L3,23,49,106,F,1,0,0,0,0,0,0,0,0,8,0,0,0
35,11,93,L3,23,50,97,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,1,101,M,0,1,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,2,110,F,0,0,0,0,0,0,0,0,0,1,0,0,0
35,11,93,L5,24,3,108,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,4,97,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,5,98,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,6,109,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,7,112,F,1,0,0,1,0,0,0,0,0,5,0,0,0
35,11,93,L5,24,8,105,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,9,115,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,10,98,F,0,0,0,1,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,11,102,M,0,0,0,0,0,0,0,0,0,2,0,0,0
35,11,93,L5,24,12,97,F,1,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,13,115,M,1,0,5,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,14,97,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,15,100,F,0,0,3,1,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,16,107,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,17,103,F,0,0,6,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,18,113,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,19,99,M,0,0,5,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,20,104,F,0,1,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,21,89,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,22,102,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,23,98,F,0,0,2,1,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,24,110,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,25,95,F,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,26,114,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,27,107,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,28,95,F,0,0,1,1,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,29,90,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,30,100,F,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,31,107,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,32,107,F,0,0,0,1,0,0,0,0,0,3,0,0,0
35,11,93,L5,24,33,91,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,34,133,M,0,0,3,5,1,0,0,1,0,0,0,0,0
35,11,93,L5,24,35,100,F,0,0,4,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,36,104,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,37,87,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,38,106,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,39,109,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,40,107,F,0,0,2,0,0,0,0,0,0,1,0,0,0
35,11,93,L5,24,41,107,F,4,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,42,92,F,0,0,0,1,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,43,96,F,0,0,4,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,44,114,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,45,91,F,0,0,3,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,46,95,F,1,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,47,108,M,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,48,116,M,0,0,3,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,49,123,M,0,0,0,0,0,0,0,0,0,12,0,0,0
35,11,93,L5,24,50,110,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,51,96,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,52,102,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,53,101,F,0,0,0,0,0,0,0,0,0,1,0,0,0
35,11,93,L5,24,54,91,F,1,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,55,103,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,56,112,F,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,57,119,F,2,0,2,0,0,1,0,0,0,7,0,0,0
35,11,93,L5,24,58,105,M,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,59,112,M,0,0,0,1,0,0,0,0,0,1,0,0,0
35,11,93,L5,24,60,113,F,3,0,3,0,1,0,0,0,0,0,0,0,0
35,11,93,L5,24,61,96,F,0,0,2,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,62,111,F,0,0,2,0,0,1,0,0,0,0,0,0,0
35,11,93,L5,24,63,111,M,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,64,93,F,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,65,96,F,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,93,L5,24,66,87,M,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11,93,L11,25,1,165,M,0,0,2,0,10,7,0,0,0,11,0,0,0
43,11,93,L11,25,2,184,F,0,0,0,0,67,8,2,0,0,49,0,0,0
43,11,93,L11,25,3,172,F,0,0,3,0,16,4,0,0,0,1,0,0,0
43,11,93,L11,25,4,185,M,0,0,0,0,98,6,3,0,0,0,0,0,0
43,11,93,L11,25,5,163,M,0,0,0,0,9,3,0,0,0,0,0,0,0
43,11,93,L11,25,6,151,F,0,0,6,0,1,0,1,0,0,72,0,0,0
43,11,93,L11,25,7,183,M,0,0,0,0,85,9,3,0,0,38,0,0,0
43,11,93,L11,25,8,178,F,0,0,0,0,126,5,6,0,0,2,0,0,0
43,11,93,L11,25,9,170,M,0,0,4,0,12,2,2,0,0,11,0,0,0
43,11,93,L11,25,10,148,F,0,0,0,0,1,2,0,0,0,5,0,0,0
43,11,93,L11,25,11,165,M,0,0,1,0,13,0,0,0,0,32,0,0,0
43,11,93,L11,25,12,164,F,0,0,0,0,0,1,0,0,0,17,0,0,0
43,11,93,L11,25,13,160,M,0,0,1,0,8,1,0,0,0,25,0,0,0
43,11,93,L11,25,14,162,F,0,0,0,0,4,4,1,0,0,11,0,0,0
43,11,93,L11,25,15,161,F,0,0,0,0,7,4,0,0,0,9,0,0,0
43,11,93,L11,25,16,160,M,0,0,0,0,10,4,0,0,0,37,0,0,0
43,11,93,L11,25,17,180,F,0,0,0,0,44,5,0,0,0,14,0,0,0
43,11,93,L11,25,18,166,M,0,0,0,0,2,3,1,0,0,38,0,0,0
43,11,93,L11,25,19,165,M,0,0,0,0,25,2,0,0,0,5,0,0,0
43,11,93,L11,25,20,161,M,0,0,0,0,61,9,0,0,0,48,0,0,0
43,11,93,L11,25,21,160,M,0,0,0,0,0,6,1,0,0,7,0,0,0
43,11,93,L11,25,22,167,F,0,0,7,0,0,4,0,0,0,24,0,0,0
43,11,93,L11,25,23,179,M,0,0,0,0,108,3,3,0,0,35,0,0,0
43,11,93,L11,25,24,170,M,0,0,0,0,35,2,2,0,0,5,0,0,0
43,11,93,L11,25,25,161,F,0,0,0,0,0,1,0,0,0,15,0,0,0
43,11,93,L11,25,26,163,M,0,0,4,0,16,2,1,0,0,40,0,0,0
43,11,93,L11,25,27,162,M,0,0,0,0,4,2,1,0,0,16,0,0,0
43,11,93,L11,25,28,155,M,0,0,0,0,3,2,1,0,0,6,0,0,0
43,11,93,L11,25,29,154,F,0,0,0,0,5,0,0,0,0,17,0,0,0
43,11,93,L12,26,1,178,F,0,0,0,0,91,6,2,0,0,11,0,0,0
43,11,93,L12,26,2,152,F,0,0,1,0,0,3,0,0,0,43,0,0,0
43,11,93,L12,26,3,152,F,0,0,0,0,0,1,0,0,0,50,0,0,0
43,11,93,L12,26,4,180,F,0,1,0,0,60,2,1,0,0,32,0,0,0
43,11,93,L12,26,5,161,F,0,4,0,0,3,0,1,0,0,0,0,0,0
43,11,93,L12,26,6,142,M,0,0,9,0,1,0,0,0,0,0,0,0,0
43,11,93,L12,26,7,147,M,0,0,0,0,1,2,0,0,0,55,0,0,0
43,11,93,L12,26,8,138,F,0,0,0,0,1,1,0,0,0,46,0,0,0
43,11,93,L12,26,9,137,F,1,0,19,0,0,0,0,0,0,9,0,0,0
43,11,93,L12,26,10,154,M,0,1,1,0,8,4,1,0,0,15,0,11,0
43,11,93,L12,26,11,146,M,4,0,0,0,0,0,0,0,0,3,0,0,0
43,11,93,L12,26,12,154,F,0,0,0,0,2,1,1,0,0,2,0,0,0
43,11,93,L12,26,13,155,M,1,0,6,0,5,5,0,0,0,15,0,0,0
43,11,93,L12,26,14,152,F,0,0,2,0,2,1,0,0,0,0,0,0,0
43,11,93,L12,26,15,155,F,0,0,1,0,2,1,1,0,0,19,0,0,0
43,11,93,L12,26,16,152,F,0,0,0,0,3,3,0,0,0,1,0,0,0
43,11,93,L12,26,17,140,M,0,0,52,0,1,2,0,0,0,0,0,0,0
43,11,93,L12,26,18,150,F,0,0,1,0,1,2,0,0,0,0,0,0,0
43,11,93,L12,26,19,148,M,0,0,24,0,3,1,0,0,0,3,0,0,0
43,11,93,L12,26,20,135,F,0,0,0,0,2,6,0,0,0,15,0,0,0
43,11,93,L12,26,21,135,M,0,0,0,0,0,1,0,0,0,9,0,0,0
43,11,93,L12,26,22,142,F,0,1,0,0,1,2,0,0,0,7,0,0,0
43,11,93,L12,26,23,137,M,2,0,0,0,0,0,0,0,0,4,0,0,0
43,11,93,L12,26,24,140,F,0,0,0,0,2,4,0,0,0,0,0,0,0
43,11,93,L12,26,25,135,M,0,0,0,0,0,2,0,0,0,2,0,0,0
43,11,93,L13,27,1,183,F,1,0,1,0,60,1,2,0,0,26,0,0,0
43,11,93,L13,27,2,183,M,0,0,0,0,53,0,0,0,0,55,0,0,0
43,11,93,L13,27,3,156,F,0,0,3,0,5,0,0,0,0,11,0,0,0
43,11,93,L13,27,4,176,F,0,0,0,0,52,1,0,0,0,25,0,0,0
43,11,93,L13,27,5,138,F,0,0,0,0,0,2,0,0,0,10,0,0,0
43,11,93,L13,27,6,150,F,0,0,0,0,0,0,0,0,0,20,0,0,0
43,11,93,L13,27,7,118,F,0,0,3,0,0,0,0,0,0,55,0,0,0
43,11,93,L13,27,8,155,M,0,0,10,0,0,1,0,0,0,6,0,0,0
43,11,93,L13,27,9,161,F,0,0,23,0,1,3,0,0,0,40,0,0,0
43,11,93,L13,27,10,141,F,0,0,53,0,0,2,0,0,0,70,0,0,0
43,11,93,L13,27,11,145,F,0,1,7,0,0,0,0,0,0,6,0,0,0
43,11,93,L13,27,12,170,F,0,1,0,0,1,3,0,0,0,24,0,0,0
43,11,93,L13,27,13,153,F,0,0,1,0,0,2,0,0,0,3,0,0,0
43,11,93,L13,27,14,132,M,0,0,0,0,3,1,0,0,0,29,0,0,0
43,11,93,L13,27,15,120,F,0,0,0,0,1,0,0,0,0,9,0,0,0
43,11,93,L13,27,16,126,F,0,0,12,0,0,0,0,0,0,18,0,0,0
43,11,93,L13,27,17,142,M,1,0,3,0,0,4,0,0,0,26,0,0,0
43,11,93,L13,27,18,130,F,0,0,1,0,1,2,0,0,0,32,0,0,0
43,11,93,L13,27,19,150,F,0,0,3,0,0,1,0,0,0,8,0,0,0
43,11,93,L13,27,20,144,M,0,0,0,0,1,0,0,0,0,25,0,0,0
43,11,93,L13,27,21,155,F,0,0,0,0,3,0,0,0,0,6,0,0,0
43,11,93,L13,27,22,142,M,0,0,1,0,1,0,0,0,0,13,0,0,0
43,11,93,L13,27,23,119,F,0,0,0,0,0,0,0,0,0,9,0,0,0
43,11,93,L13,27,24,140,M,0,0,27,0,0,0,0,0,0,23,0,0,0
43,11,93,L13,27,25,128,F,1,0,0,0,0,0,0,0,0,16,0,0,0
43,11,93,L13A,28,1,187,M,1,0,0,0,117,3,4,0,0,4,0,0,0
43,11,93,L13A,28,2,185,F,0,0,0,0,144,13,2,0,0,7,0,0,0
43,11,93,L13A,28,3,177,F,0,0,0,0,78,5,11,0,0,35,0,0,0
43,11,93,L13A,28,4,155,M,0,0,0,0,9,0,0,0,0,2,0,0,0
43,11,93,L13A,28,5,136,F,2,0,0,0,0,0,0,0,0,3,0,0,0
43,11,93,L13A,28,6,177,F,0,0,0,0,43,3,0,0,0,6,0,0,0
43,11,93,L13A,28,7,175,F,0,0,1,0,125,1,2,0,0,11,0,0,0
43,11,93,L13A,28,8,184,M,0,0,0,0,338,4,1,0,0,27,0,0,0
43,11,93,L13A,28,9,178,F,0,0,0,0,57,3,0,0,0,7,0,0,0
43,11,93,L13A,28,10,175,F,0,0,9,0,111,1,1,0,0,19,0,0,0
43,11,93,L13A,28,11,185,F,2,0,0,0,117,2,4,0,0,16,0,0,0
43,11,93,L13A,28,12,170,F,0,0,2,0,39,8,2,0,0,25,0,0,0
43,11,93,L13A,28,13,172,M,0,0,0,0,40,3,2,0,0,0,0,0,0
43,11,93,L13A,28,14,171,M,0,0,0,0,61,1,4,0,0,3,0,0,0
43,11,93,L13A,28,15,163,F,0,0,0,0,7,8,0,0,0,39,0,0,0
43,11,93,L13A,28,16,159,F,0,0,6,0,0,3,2,0,0,12,0,0,0
43,11,93,L13A,28,17,123,F,0,0,0,0,0,0,0,0,0,2,0,0,0
